Age [ka BP],Mo [ppm],U [ppm],ID,Core,t_transition_start,t_transition_end,tsid
10.23736,1.507148854,1.804297074,S1,MS21,10.5,9.7,1
10.24348,2.298246467,2.16074119,S1,MS21,10.5,9.7,1
10.2496,1.774231616,3.435210496,S1,MS21,10.5,9.7,1
10.25572,1.514057435,1.528546506,S1,MS21,10.5,9.7,1
10.26184,2.511952389,1.672843907,S1,MS21,10.5,9.7,1
10.26801,1.620617424,2.90386447,S1,MS21,10.5,9.7,1
10.27423,1.529133292,2.729429986,S1,MS21,10.5,9.7,1
10.28045,1.977495851,4.355870298,S1,MS21,10.5,9.7,1
10.28667,2.072835583,2.781469995,S1,MS21,10.5,9.7,1
10.29289,3.251253957,2.853958574,S1,MS21,10.5,9.7,1
10.29909,2.461973737,1.193115986,S1,MS21,10.5,9.7,1
10.30527,2.152811753,1.621727114,S1,MS21,10.5,9.7,1
10.31145,1.790547926,1.068407162,S1,MS21,10.5,9.7,1
10.31763,1.474609651,1.510875716,S1,MS21,10.5,9.7,1
10.32381,1.443736349,1.504220379,S1,MS21,10.5,9.7,1
10.32997,1.916376668,1.840103209,S1,MS21,10.5,9.7,1
10.33611,1.670490854,1.888301064,S1,MS21,10.5,9.7,1
10.34225,2.329376331,2.725013703,S1,MS21,10.5,9.7,1
10.34839,2.32825048,1.239717382,S1,MS21,10.5,9.7,1
10.35453,2.587781671,2.406235815,S1,MS21,10.5,9.7,1
10.36066,1.86296381,1.883968225,S1,MS21,10.5,9.7,1
10.36678,1.34006862,1.612619381,S1,MS21,10.5,9.7,1
10.3729,1.951686346,2.081773913,S1,MS21,10.5,9.7,1
10.37902,1.456905388,1.899502207,S1,MS21,10.5,9.7,1
10.38514,1.53425077,2.207300937,S1,MS21,10.5,9.7,1
10.39131,2.468778579,2.615085171,S1,MS21,10.5,9.7,1
10.39753,1.647376621,1.913812509,S1,MS21,10.5,9.7,1
10.40375,2.069574282,2.456117796,S1,MS21,10.5,9.7,1
10.40997,2.015418657,2.680139615,S1,MS21,10.5,9.7,1
10.41619,2.174621429,2.137304622,S1,MS21,10.5,9.7,1
10.42232,1.981348194,4.298622021,S1,MS21,10.5,9.7,1
10.42836,1.575426279,2.109023623,S1,MS21,10.5,9.7,1
10.4344,2.165697068,2.725370004,S1,MS21,10.5,9.7,1
10.44044,2.092060384,2.130963017,S1,MS21,10.5,9.7,1
10.44648,2.093526383,2.433519355,S1,MS21,10.5,9.7,1
10.45252,2.622940075,2.122586951,S1,MS21,10.5,9.7,1
10.45856,2.385842768,3.173108203,S1,MS21,10.5,9.7,1
10.4646,2.183316314,5.002172819,S1,MS21,10.5,9.7,1
10.47064,2.133414501,2.290500612,S1,MS21,10.5,9.7,1
10.47668,1.449060907,1.508856754,S1,MS21,10.5,9.7,1
10.48271,2.785899423,2.492060945,S1,MS21,10.5,9.7,1
10.48873,1.639073951,2.47785472,S1,MS21,10.5,9.7,1
10.49475,2.0520869,3.481760046,S1,MS21,10.5,9.7,1
10.50077,1.91747855,2.231249996,S1,MS21,10.5,9.7,1
10.50679,2.101628854,1.685177962,S1,MS21,10.5,9.7,1
10.51274,2.656073011,4.385432305,S1,MS21,10.5,9.7,1
10.51862,3.237280815,1.127319976,S1,MS21,10.5,9.7,1
10.5245,1.767494132,1.578094073,S1,MS21,10.5,9.7,1
10.53038,1.401282145,1.877344986,S1,MS21,10.5,9.7,1
10.53626,1.986398351,1.269594023,S1,MS21,10.5,9.7,1
10.54221,2.425888047,2.614492921,S1,MS21,10.5,9.7,1
10.54823,1.849541111,1.791639675,S1,MS21,10.5,9.7,1
10.55425,1.5575512,1.805608901,S1,MS21,10.5,9.7,1
10.56027,2.265746477,2.240978561,S1,MS21,10.5,9.7,1
10.56629,1.931882379,2.240524408,S1,MS21,10.5,9.7,1
10.5723,1.175144682,2.059714772,S1,MS21,10.5,9.7,1
10.5783,2.058464529,2.100315058,S1,MS21,10.5,9.7,1
10.5843,1.355749702,2.337345016,S1,MS21,10.5,9.7,1
10.5903,2.865223443,3.777004827,S1,MS21,10.5,9.7,1
10.5963,1.713820939,2.609285587,S1,MS21,10.5,9.7,1
10.6023,1.985725538,2.817789099,S1,MS21,10.5,9.7,1
10.6083,2.697386621,3.095998394,S1,MS21,10.5,9.7,1
10.6143,2.002785569,2.112216455,S1,MS21,10.5,9.7,1
10.6203,2.770794855,2.915913518,S1,MS21,10.5,9.7,1
10.6263,2.556191295,2.675332111,S1,MS21,10.5,9.7,1
10.6323,2.006612271,1.715008425,S1,MS21,10.5,9.7,1
10.6383,2.249273263,2.79777572,S1,MS21,10.5,9.7,1
10.6443,2.330315377,1.2597862,S1,MS21,10.5,9.7,1
10.6503,2.514174869,2.155587436,S1,MS21,10.5,9.7,1
10.6563,2.312328231,2.703546372,S1,MS21,10.5,9.7,1
10.66233,2.52824864,1.762756234,S1,MS21,10.5,9.7,1
10.66839,2.727904367,2.008132348,S1,MS21,10.5,9.7,1
10.67445,1.796290541,2.693898687,S1,MS21,10.5,9.7,1
10.68051,1.774872653,2.236202673,S1,MS21,10.5,9.7,1
10.68657,1.963703109,2.174166189,S1,MS21,10.5,9.7,1
10.6926,2.051109028,1.686433015,S1,MS21,10.5,9.7,1
10.6986,1.31384463,1.867410818,S1,MS21,10.5,9.7,1
10.7046,2.26322831,2.565417125,S1,MS21,10.5,9.7,1
10.7106,1.820676977,1.47481134,S1,MS21,10.5,9.7,1
10.7166,3.440597919,1.799425163,S1,MS21,10.5,9.7,1
10.72259,1.854126217,3.097363491,S1,MS21,10.5,9.7,1
10.72857,1.789391525,1.815130712,S1,MS21,10.5,9.7,1
10.73455,1.286386471,2.331923818,S1,MS21,10.5,9.7,1
10.74053,1.84159925,2.442627982,S1,MS21,10.5,9.7,1
10.74651,2.162516693,2.13338327,S1,MS21,10.5,9.7,1
10.75247,2.01765978,2.993636164,S1,MS21,10.5,9.7,1
10.75841,1.351905192,1.471831292,S1,MS21,10.5,9.7,1
10.76435,2.218172114,1.511520373,S1,MS21,10.5,9.7,1
10.77029,1.814969909,1.977395817,S1,MS21,10.5,9.7,1
10.77623,1.956033526,2.783806075,S1,MS21,10.5,9.7,1
10.78217,2.006683007,2.088504527,S1,MS21,10.5,9.7,1
10.78811,1.594650275,1.9774293,S1,MS21,10.5,9.7,1
10.79405,2.576444825,1.750008967,S1,MS21,10.5,9.7,1
10.79999,2.223836973,1.917245052,S1,MS21,10.5,9.7,1
10.80593,1.767555424,2.275436692,S1,MS21,10.5,9.7,1
10.8119,2.166051179,2.264701204,S1,MS21,10.5,9.7,1
10.8179,1.883685764,2.166670303,S1,MS21,10.5,9.7,1
10.8239,1.974790457,2.563369606,S1,MS21,10.5,9.7,1
10.8299,1.775518932,2.078767943,S1,MS21,10.5,9.7,1
10.8359,1.585501027,1.699098342,S1,MS21,10.5,9.7,1
10.84184,1.690452459,2.882463761,S1,MS21,10.5,9.7,1
10.84772,1.91374658,2.246465131,S1,MS21,10.5,9.7,1
10.8536,1.492898183,1.837143908,S1,MS21,10.5,9.7,1
10.85948,1.713180914,2.514839418,S1,MS21,10.5,9.7,1
10.86536,1.74069202,2.228750859,S1,MS21,10.5,9.7,1
10.87128,2.121548954,2.319945023,S1,MS21,10.5,9.7,1
10.87724,2.192750975,1.956336031,S1,MS21,10.5,9.7,1
10.8832,3.003147956,2.642475347,S1,MS21,10.5,9.7,1
10.88916,2.375035231,4.328803653,S1,MS21,10.5,9.7,1
10.89512,2.795949856,3.237844879,S1,MS21,10.5,9.7,1
10.90106,1.833342992,4.251006709,S1,MS21,10.5,9.7,1
10.90698,1.576077504,3.660448389,S1,MS21,10.5,9.7,1
10.9129,2.620064935,3.778512688,S1,MS21,10.5,9.7,1
10.91882,2.597276104,2.474799672,S1,MS21,10.5,9.7,1
10.92474,3.016027878,3.388732202,S1,MS21,10.5,9.7,1
10.93067,2.238254039,1.669072849,S1,MS21,10.5,9.7,1
10.93661,3.56941637,1.84647737,S1,MS21,10.5,9.7,1
10.94255,2.661000856,1.270592763,S1,MS21,10.5,9.7,1
10.94849,2.060832055,2.256865844,S1,MS21,10.5,9.7,1
10.95443,3.324352519,2.164635368,S1,MS21,10.5,9.7,1
10.96039,1.9778647,3.434615073,S1,MS21,10.5,9.7,1
10.96637,2.111089684,2.693273035,S1,MS21,10.5,9.7,1
10.97235,1.990063408,1.97696036,S1,MS21,10.5,9.7,1
10.97833,2.401591356,3.206484833,S1,MS21,10.5,9.7,1
10.98431,4.465467692,3.124552983,S1,MS21,10.5,9.7,1
10.99028,2.048141655,1.980014747,S1,MS21,10.5,9.7,1
10.99624,1.965330693,1.874234096,S1,MS21,10.5,9.7,1
11.0022,1.444891205,3.070533008,S1,MS21,10.5,9.7,1
11.00816,1.980074946,2.849187256,S1,MS21,10.5,9.7,1
11.01412,3.654363668,2.418376213,S1,MS21,10.5,9.7,1
11.02005,2.20048255,2.627864054,S1,MS21,10.5,9.7,1
11.02595,2.718578463,2.74368568,S1,MS21,10.5,9.7,1
11.03185,2.45375694,2.499432826,S1,MS21,10.5,9.7,1
11.03775,2.185965559,2.268571126,S1,MS21,10.5,9.7,1
11.04365,3.916223053,2.266019993,S1,MS21,10.5,9.7,1
11.04951,2.246289761,2.76890663,S1,MS21,10.5,9.7,1
11.05533,2.298087025,2.971903272,S1,MS21,10.5,9.7,1
11.06115,1.68718469,2.120759135,S1,MS21,10.5,9.7,1
11.06697,1.705955714,3.052545862,S1,MS21,10.5,9.7,1
11.07279,1.899415675,3.018684623,S1,MS21,10.5,9.7,1
11.07869,1.722840037,3.312088567,S1,MS21,10.5,9.7,1
11.08467,1.081141785,1.293720678,S1,MS21,10.5,9.7,1
11.09065,1.869286191,1.973138618,S1,MS21,10.5,9.7,1
11.09663,1.647530656,1.998669185,S1,MS21,10.5,9.7,1
11.10261,1.936197373,2.068584907,S1,MS21,10.5,9.7,1
11.10872,2.063852044,1.951120221,S1,MS21,10.5,9.7,1
11.11496,1.748217456,2.298583196,S1,MS21,10.5,9.7,1
11.1212,1.541000446,1.659079389,S1,MS21,10.5,9.7,1
11.12744,2.36920515,3.496676491,S1,MS21,10.5,9.7,1
11.13368,1.381449894,2.051143677,S1,MS21,10.5,9.7,1
11.13989,1.79361609,2.331939283,S1,MS21,10.5,9.7,1
11.14607,1.899836737,1.619997208,S1,MS21,10.5,9.7,1
11.15225,1.283679963,4.028711874,S1,MS21,10.5,9.7,1
11.15843,1.515645916,2.167711008,S1,MS21,10.5,9.7,1
11.16461,1.988803456,3.229360421,S1,MS21,10.5,9.7,1
11.17078,1.396137397,2.051704288,S1,MS21,10.5,9.7,1
11.17694,1.687423179,1.436499562,S1,MS21,10.5,9.7,1
11.1831,2.539143551,4.33473291,S1,MS21,10.5,9.7,1
11.18926,1.849914592,2.070267459,S1,MS21,10.5,9.7,1
11.19542,1.829143815,2.245998257,S1,MS21,10.5,9.7,1
11.20162,1.813914836,3.558574915,S1,MS21,10.5,9.7,1
11.20786,1.742491023,2.490015533,S1,MS21,10.5,9.7,1
11.2141,1.747116333,2.030297191,S1,MS21,10.5,9.7,1
11.22034,2.20789261,1.465003538,S1,MS21,10.5,9.7,1
11.22658,3.234107996,2.109679992,S1,MS21,10.5,9.7,1
11.23278,2.474447966,3.069166547,S1,MS21,10.5,9.7,1
11.23894,1.281830771,1.937022039,S1,MS21,10.5,9.7,1
11.2451,1.512336757,1.666853433,S1,MS21,10.5,9.7,1
11.25126,2.357104248,2.73767118,S1,MS21,10.5,9.7,1
11.25742,1.666022071,1.829543544,S1,MS21,10.5,9.7,1
11.2636,1.714150155,1.724561338,S1,MS21,10.5,9.7,1
11.2698,1.605851158,2.813633125,S1,MS21,10.5,9.7,1
11.276,2.350817052,2.448986532,S1,MS21,10.5,9.7,1
11.2822,2.542136946,3.672283628,S1,MS21,10.5,9.7,1
11.2884,1.808456673,4.050789108,S1,MS21,10.5,9.7,1
11.2946,2.064611654,2.597264815,S1,MS21,10.5,9.7,1
11.3008,2.248572211,2.184878214,S1,MS21,10.5,9.7,1
11.307,3.04040115,3.575666475,S1,MS21,10.5,9.7,1
11.3132,2.732482495,2.662862642,S1,MS21,10.5,9.7,1
11.3194,1.956383655,2.127886733,S1,MS21,10.5,9.7,1
11.32565,3.479879669,2.385154086,S1,MS21,10.5,9.7,1
11.33195,2.228573967,3.042458564,S1,MS21,10.5,9.7,1
11.33825,1.849717029,1.410010869,S1,MS21,10.5,9.7,1
11.34455,1.611551618,1.561069328,S1,MS21,10.5,9.7,1
11.35085,3.096993982,2.623790273,S1,MS21,10.5,9.7,1
11.3571,2.087433698,2.260628624,S1,MS21,10.5,9.7,1
11.3633,2.015350328,2.851054156,S1,MS21,10.5,9.7,1
11.3695,1.454554182,1.62005006,S1,MS21,10.5,9.7,1
11.3757,1.587410527,1.419031353,S1,MS21,10.5,9.7,1
11.3819,2.475421926,2.313162317,S1,MS21,10.5,9.7,1
11.38806,2.169796875,2.382246997,S1,MS21,10.5,9.7,1
11.39418,1.491369612,2.876657675,S1,MS21,10.5,9.7,1
11.4003,2.202140233,2.671643447,S1,MS21,10.5,9.7,1
11.40642,1.915331617,2.967810975,S1,MS21,10.5,9.7,1
11.41254,2.899190859,2.290754661,S1,MS21,10.5,9.7,1
11.41854,1.360627226,2.01439425,S1,MS21,10.5,9.7,1
11.42442,1.640077931,2.30661743,S1,MS21,10.5,9.7,1
11.4303,2.082270775,2.245666935,S1,MS21,10.5,9.7,1
11.43618,1.667173595,3.062505138,S1,MS21,10.5,9.7,1
11.44206,2.019615786,4.692976186,S1,MS21,10.5,9.7,1
11.44797,2.696771701,2.374747167,S1,MS21,10.5,9.7,1
11.45391,2.316032069,2.461198953,S1,MS21,10.5,9.7,1
11.45985,2.575789977,3.147925412,S1,MS21,10.5,9.7,1
11.46579,2.274733568,2.585067576,S1,MS21,10.5,9.7,1
11.47173,3.82145045,1.433188844,S1,MS21,10.5,9.7,1
11.47772,2.310206112,1.903267746,S1,MS21,10.5,9.7,1
11.48376,1.553112699,3.482390495,S1,MS21,10.5,9.7,1
11.4898,2.263020513,3.627031994,S1,MS21,10.5,9.7,1
11.49584,1.155036584,1.837980745,S1,MS21,10.5,9.7,1
11.50188,2.02043354,2.93849973,S1,MS21,10.5,9.7,1
11.50785,3.949508796,3.223122789,S1,MS21,10.5,9.7,1
11.51375,2.514972489,2.96947274,S1,MS21,10.5,9.7,1
11.51965,3.387453474,3.237269244,S1,MS21,10.5,9.7,1
11.52555,3.735860033,2.530481754,S1,MS21,10.5,9.7,1
11.53145,2.817231099,3.880813635,S1,MS21,10.5,9.7,1
11.53742,2.534138245,2.713845071,S1,MS21,10.5,9.7,1
11.54346,1.929030989,2.237201148,S1,MS21,10.5,9.7,1
11.5495,2.34199033,2.799010583,S1,MS21,10.5,9.7,1
11.55554,1.849230287,3.923931754,S1,MS21,10.5,9.7,1
11.56158,1.66035692,3.352903935,S1,MS21,10.5,9.7,1
11.56759,2.509360826,3.463919756,S1,MS21,10.5,9.7,1
11.57357,1.28642035,2.404232565,S1,MS21,10.5,9.7,1
11.57955,1.670498726,2.311065298,S1,MS21,10.5,9.7,1
11.58553,1.730538686,2.208028498,S1,MS21,10.5,9.7,1
11.59151,1.690534357,1.92412866,S1,MS21,10.5,9.7,1
11.59746,2.356248253,1.906689293,S1,MS21,10.5,9.7,1
11.60338,2.035701177,3.078631197,S1,MS21,10.5,9.7,1
11.6093,3.248387966,2.721281133,S1,MS21,10.5,9.7,1
11.61522,1.839354053,3.664944001,S1,MS21,10.5,9.7,1
11.62114,2.695906183,3.360007093,S1,MS21,10.5,9.7,1
11.62708,2.749240609,4.102766721,S1,MS21,10.5,9.7,1
11.63304,2.095295658,3.193825658,S1,MS21,10.5,9.7,1
11.639,2.75880845,3.379810093,S1,MS21,10.5,9.7,1
11.64496,2.680585273,2.895760317,S1,MS21,10.5,9.7,1
11.65092,1.619777111,1.712993833,S1,MS21,10.5,9.7,1
11.65683,1.765947862,2.528843419,S1,MS21,10.5,9.7,1
11.66269,2.280573082,2.569309686,S1,MS21,10.5,9.7,1
11.66855,2.112127333,3.359852447,S1,MS21,10.5,9.7,1
11.67441,3.140959701,2.225624637,S1,MS21,10.5,9.7,1
11.68027,2.357401783,4.261214743,S1,MS21,10.5,9.7,1
11.68641,2.930127154,2.624634667,S1,MS21,10.5,9.7,1
11.69283,3.174468553,4.07799026,S1,MS21,10.5,9.7,1
11.69925,2.840442154,3.606700365,S1,MS21,10.5,9.7,1
11.70567,1.964390354,4.240563559,S1,MS21,10.5,9.7,1
11.71209,1.925724117,2.523107566,S1,MS21,10.5,9.7,1
11.71871,3.498915859,3.408049607,S1,MS21,10.5,9.7,1
11.72553,2.390132658,1.127318541,S1,MS21,10.5,9.7,1
11.73235,2.363648736,1.877281165,S1,MS21,10.5,9.7,1
11.73917,1.91440149,3.338927971,S1,MS21,10.5,9.7,1
11.74599,1.741430581,2.946159257,S1,MS21,10.5,9.7,1
11.75288,1.861632533,1.947035252,S1,MS21,10.5,9.7,1
11.75984,2.742023238,2.201432879,S1,MS21,10.5,9.7,1
11.7668,1.844183306,1.925730326,S1,MS21,10.5,9.7,1
11.77376,2.180783253,2.944530913,S1,MS21,10.5,9.7,1
11.78072,2.182584707,2.733788721,S1,MS21,10.5,9.7,1
11.7877,1.47698803,2.222287218,S1,MS21,10.5,9.7,1
11.7947,1.617987406,2.880720175,S1,MS21,10.5,9.7,1
11.8017,2.707999221,3.567998409,S1,MS21,10.5,9.7,1
11.8087,1.204291038,2.221906502,S1,MS21,10.5,9.7,1
11.8157,1.885223779,3.170080679,S1,MS21,10.5,9.7,1
11.82271,1.50554618,4.010751604,S1,MS21,10.5,9.7,1
11.82973,2.008681748,3.779956659,S1,MS21,10.5,9.7,1
11.83675,2.465347834,2.03314749,S1,MS21,10.5,9.7,1
11.84377,1.644669756,2.443161559,S1,MS21,10.5,9.7,1
11.85079,2.791484447,3.246517222,S1,MS21,10.5,9.7,1
11.85784,2.145804773,1.143532511,S1,MS21,10.5,9.7,1
11.86492,2.206577013,4.135347189,S1,MS21,10.5,9.7,1
11.872,3.847824806,4.304157184,S1,MS21,10.5,9.7,1
11.87908,2.005128072,2.398036059,S1,MS21,10.5,9.7,1
11.88616,2.305751357,2.020318965,S1,MS21,10.5,9.7,1
11.89318,0.948906274,2.712119113,S1,MS21,10.5,9.7,1
11.90014,2.767150252,2.161833753,S1,MS21,10.5,9.7,1
11.9071,1.462837172,2.351039844,S1,MS21,10.5,9.7,1
11.91406,1.458959271,2.609712371,S1,MS21,10.5,9.7,1
11.92102,2.158921707,2.535746575,S1,MS21,10.5,9.7,1
11.92795,1.986609874,2.653084301,S1,MS21,10.5,9.7,1
11.93485,1.535640198,2.286972346,S1,MS21,10.5,9.7,1
11.94175,1.677398648,2.714279683,S1,MS21,10.5,9.7,1
11.94865,1.408601741,1.697666826,S1,MS21,10.5,9.7,1
11.95555,1.351497369,3.401375491,S1,MS21,10.5,9.7,1
11.96243,2.606040979,2.039806838,S1,MS21,10.5,9.7,1
11.96929,1.635811318,2.41629131,S1,MS21,10.5,9.7,1
11.97615,1.846158188,2.053878388,S1,MS21,10.5,9.7,1
11.98301,2.180306474,2.853119554,S1,MS21,10.5,9.7,1
11.98987,1.546220106,3.859833205,S1,MS21,10.5,9.7,1
11.99674,2.194466067,2.279998766,S1,MS21,10.5,9.7,1
12.00362,1.439446446,2.354160286,S1,MS21,10.5,9.7,1
12.0105,1.745777755,2.44047563,S1,MS21,10.5,9.7,1
12.01738,1.919894342,3.377934102,S1,MS21,10.5,9.7,1
12.02426,1.95514802,2.553966762,S1,MS21,10.5,9.7,1
12.03128,2.210822954,2.782395047,S1,MS21,10.5,9.7,1
12.03844,1.987257953,2.18240918,S1,MS21,10.5,9.7,1
12.0456,1.604057963,1.950566218,S1,MS21,10.5,9.7,1
12.05276,1.955916426,4.134419839,S1,MS21,10.5,9.7,1
12.05992,2.090771594,2.056612903,S1,MS21,10.5,9.7,1
12.06727,2.047440208,2.614293911,S1,MS21,10.5,9.7,1
12.07481,1.731943374,3.207631314,S1,MS21,10.5,9.7,1
12.08235,1.559308756,2.182004237,S1,MS21,10.5,9.7,1
12.08989,2.038665163,2.193680132,S1,MS21,10.5,9.7,1
12.09743,2.259674792,2.855979268,S1,MS21,10.5,9.7,1
12.10494,2.496211591,2.175296413,S1,MS21,10.5,9.7,1
12.11242,1.81466095,2.477671005,S1,MS21,10.5,9.7,1
12.1199,1.990594778,3.569054315,S1,MS21,10.5,9.7,1
12.12738,1.647403898,1.659621803,S1,MS21,10.5,9.7,1
12.13486,2.949476164,1.453189973,S1,MS21,10.5,9.7,1
12.14237,2.1405513,1.991492332,S1,MS21,10.5,9.7,1
12.14991,1.825950341,2.886445291,S1,MS21,10.5,9.7,1
12.15745,3.356225071,2.995575162,S1,MS21,10.5,9.7,1
12.16499,1.011515623,1.944933964,S1,MS21,10.5,9.7,1
12.17253,1.758284933,1.956039421,S1,MS21,10.5,9.7,1
12.18007,1.801802715,3.717479934,S1,MS21,10.5,9.7,1
12.18761,2.259418284,2.339086496,S1,MS21,10.5,9.7,1
12.19515,1.713272097,2.298661269,S1,MS21,10.5,9.7,1
12.20269,1.54010567,2.005732974,S1,MS21,10.5,9.7,1
12.21023,1.56031162,1.905969148,S1,MS21,10.5,9.7,1
12.21774,1.463259258,3.3174641,S1,MS21,10.5,9.7,1
12.22522,1.846528943,2.023848796,S1,MS21,10.5,9.7,1
12.2327,2.192201486,1.631987576,S1,MS21,10.5,9.7,1
12.24018,1.674002117,2.561849903,S1,MS21,10.5,9.7,1
12.24766,1.941878471,1.284610043,S1,MS21,10.5,9.7,1
12.25513,1.764395554,2.944903962,S1,MS21,10.5,9.7,1
12.26259,1.583522188,2.011862303,S1,MS21,10.5,9.7,1
12.27005,1.448173498,2.692227581,S1,MS21,10.5,9.7,1
12.27751,1.287591913,2.150915287,S1,MS21,10.5,9.7,1
12.28497,1.815803991,1.013192163,S1,MS21,10.5,9.7,1
12.29242,1.783518186,2.055416004,S1,MS21,10.5,9.7,1
12.29986,1.3409227,1.248019926,S1,MS21,10.5,9.7,1
12.3073,1.569057524,2.318405824,S1,MS21,10.5,9.7,1
12.31474,2.049567692,3.235201837,S1,MS21,10.5,9.7,1
12.32218,1.367785009,2.764165732,S1,MS21,10.5,9.7,1
12.32966,2.13978431,3.299349239,S1,MS21,10.5,9.7,1
12.33718,2.652321427,3.530861155,S1,MS21,10.5,9.7,1
12.3447,2.248271249,2.109584978,S1,MS21,10.5,9.7,1
12.35222,2.02714468,2.426079671,S1,MS21,10.5,9.7,1
12.35974,1.76609238,2.585663947,S1,MS21,10.5,9.7,1
12.36717,1.374810717,2.046760878,S1,MS21,10.5,9.7,1
12.37451,1.66966951,2.591382818,S1,MS21,10.5,9.7,1
12.38185,2.066887029,2.798247047,S1,MS21,10.5,9.7,1
12.38919,3.154669062,1.854923037,S1,MS21,10.5,9.7,1
12.39653,1.60654707,2.382792194,S1,MS21,10.5,9.7,1
12.40374,1.899230804,1.144512113,S1,MS21,10.5,9.7,1
12.41082,2.396884356,2.750140888,S1,MS21,10.5,9.7,1
12.4179,1.335445748,3.097829087,S1,MS21,10.5,9.7,1
12.42498,2.251915649,4.908658068,S1,MS21,10.5,9.7,1
12.43206,1.522901416,2.95796232,S1,MS21,10.5,9.7,1
12.43913,2.567625582,1.621202376,S1,MS21,10.5,9.7,1
12.44619,2.100094308,2.361655917,S1,MS21,10.5,9.7,1
12.45325,1.709154705,3.697044501,S1,MS21,10.5,9.7,1
12.46031,2.879369181,1.695733381,S1,MS21,10.5,9.7,1
12.46737,1.411791549,2.177523593,S1,MS21,10.5,9.7,1
12.47443,1.822250185,2.474370427,S1,MS21,10.5,9.7,1
12.48149,2.187608035,2.205703371,S1,MS21,10.5,9.7,1
12.48855,1.827375493,1.370459437,S1,MS21,10.5,9.7,1
12.49561,2.602628282,3.130902965,S1,MS21,10.5,9.7,1
12.50267,1.810811704,2.294128766,S1,MS21,10.5,9.7,1
12.50974,1.404671916,2.319998448,S1,MS21,10.5,9.7,1
12.51682,1.599901974,1.773025371,S1,MS21,10.5,9.7,1
12.5239,1.64472752,2.332441041,S1,MS21,10.5,9.7,1
12.53098,2.792364384,2.628200376,S1,MS21,10.5,9.7,1
12.53806,1.925265779,2.238175946,S1,MS21,10.5,9.7,1
12.54513,1.866899112,2.536332747,S1,MS21,10.5,9.7,1
12.55219,2.020500294,2.14364182,S1,MS21,10.5,9.7,1
12.55925,2.93833298,1.715150792,S1,MS21,10.5,9.7,1
12.56631,2.338979453,3.597584866,S1,MS21,10.5,9.7,1
12.57337,1.827703784,3.906864557,S1,MS21,10.5,9.7,1
12.58041,1.648884166,1.848203046,S1,MS21,10.5,9.7,1
12.58743,1.181430013,2.388113436,S1,MS21,10.5,9.7,1
12.59445,3.379344222,2.721660712,S1,MS21,10.5,9.7,1
12.60147,1.784369826,4.080178214,S1,MS21,10.5,9.7,1
12.60849,1.968822293,2.771616557,S1,MS21,10.5,9.7,1
12.6156,1.983179213,1.526875908,S1,MS21,10.5,9.7,1
12.6228,1.458264326,3.346005924,S1,MS21,10.5,9.7,1
12.63,1.671847507,1.958191535,S1,MS21,10.5,9.7,1
12.6372,2.168332777,3.251542993,S1,MS21,10.5,9.7,1
12.6444,3.208560395,1.760527483,S1,MS21,10.5,9.7,1
12.65153,1.168544132,2.25390147,S1,MS21,10.5,9.7,1
12.65859,2.538399143,2.746084347,S1,MS21,10.5,9.7,1
12.66565,2.088898782,2.884352057,S1,MS21,10.5,9.7,1
12.67271,2.061373257,3.297489407,S1,MS21,10.5,9.7,1
12.67977,2.062096208,1.499412663,S1,MS21,10.5,9.7,1
12.68681,1.393876647,2.373893963,S1,MS21,10.5,9.7,1
12.69383,1.623344747,2.205611267,S1,MS21,10.5,9.7,1
12.70085,1.689928214,1.920551287,S1,MS21,10.5,9.7,1
12.70787,1.311634701,1.667818479,S1,MS21,10.5,9.7,1
12.71489,2.766022935,2.723416721,S1,MS21,10.5,9.7,1
12.72189,1.472804252,1.068243832,S1,MS21,10.5,9.7,1
12.72887,2.768603191,4.822194963,S1,MS21,10.5,9.7,1
12.73585,1.637194644,2.172324295,S1,MS21,10.5,9.7,1
12.74283,1.586620235,2.821655728,S1,MS21,10.5,9.7,1
12.74981,3.696412625,2.884205276,S1,MS21,10.5,9.7,1
12.75689,2.422671385,1.679893717,S1,MS21,10.5,9.7,1
12.76407,1.632790995,1.682995959,S1,MS21,10.5,9.7,1
12.77125,1.371898781,2.084656291,S1,MS21,10.5,9.7,1
12.77843,1.734386776,2.401477199,S1,MS21,10.5,9.7,1
12.78561,1.682453647,1.244683628,S1,MS21,10.5,9.7,1
12.79285,2.238496517,4.551351961,S1,MS21,10.5,9.7,1
12.80015,1.455037691,1.410169584,S1,MS21,10.5,9.7,1
12.80745,2.313968726,2.133308251,S1,MS21,10.5,9.7,1
12.81475,2.00150102,2.54615428,S1,MS21,10.5,9.7,1
12.82205,2.077734534,3.147634912,S1,MS21,10.5,9.7,1
12.82936,1.377926481,1.54916157,S1,MS21,10.5,9.7,1
12.83668,2.062659791,2.614727213,S1,MS21,10.5,9.7,1
12.844,2.201331687,2.140485521,S1,MS21,10.5,9.7,1
12.85132,1.619949385,2.214159169,S1,MS21,10.5,9.7,1
12.85864,2.009814594,1.564849511,S1,MS21,10.5,9.7,1
12.86599,2.707779285,1.9940587,S1,MS21,10.5,9.7,1
12.87337,1.27609551,1.252963412,S1,MS21,10.5,9.7,1
12.88075,2.651014243,1.344251828,S1,MS21,10.5,9.7,1
12.88813,1.759583396,1.952586685,S1,MS21,10.5,9.7,1
12.89551,2.42549691,2.126638067,S1,MS21,10.5,9.7,1
